Date,Channel,Spend,Impressions,Clicks,Conversions,Revenue,CAC,ROAS,ConversionRate,CTR,Month,Week
2025-06-25,Email,86.23,73384,3775,252,14757.33,0.34,171.139,6.675,5.144,2025-06,2025-06-23/2025-06-29
2025-06-25,Paid Social,3643.52,445391,5999,132,9344.72,27.6,2.565,2.2,1.347,2025-06,2025-06-23/2025-06-29
2025-06-26,Paid Search,707.54,34976,1330,67,4466.31,10.56,6.312,5.038,3.803,2025-06,2025-06-23/2025-06-29
2025-06-26,Paid Social,3091.17,404734,4660,106,7465.15,29.16,2.415,2.275,1.151,2025-06,2025-06-23/2025-06-29
2025-06-26,SEO,195.51,201660,4179,148,10146.64,1.32,51.898,3.542,2.072,2025-06,2025-06-23/2025-06-29
2025-06-26,Email,90.74,69590,2771,176,10621.81,0.52,117.058,6.351,3.982,2025-06,2025-06-23/2025-06-29
2025-06-27,SEO,215.33,248296,5603,187,13808.56,1.15,64.127,3.337,2.257,2025-06,2025-06-23/2025-06-29
2025-06-27,Paid Search,806.06,37551,1474,60,4219.53,13.43,5.235,4.071,3.925,2025-06,2025-06-23/2025-06-29
2025-06-27,Email,94.16,72957,3567,212,13251.88,0.44,140.738,5.943,4.889,2025-06,2025-06-23/2025-06-29
2025-06-27,Paid Social,3432.06,391727,4207,78,5829.09,44.0,1.698,1.854,1.074,2025-06,2025-06-23/2025-06-29
2025-06-28,SEO,134.44,152721,3004,105,7368.37,1.28,54.808,3.495,1.967,2025-06,2025-06-23/2025-06-29
2025-06-28,Paid Search,468.03,21586,647,29,2146.49,16.14,4.586,4.482,2.997,2025-06,2025-06-23/2025-06-29
2025-06-28,Paid Social,2359.4,303240,3548,84,5657.1,28.09,2.398,2.368,1.17,2025-06,2025-06-23/2025-06-29
2025-06-28,Email,79.96,63218,2563,174,10754.59,0.46,134.5,6.789,4.054,2025-06,2025-06-23/2025-06-29
2025-06-29,Paid Social,2888.99,371672,4870,103,7365.04,28.05,2.549,2.115,1.31,2025-06,2025-06-23/2025-06-29
2025-06-29,SEO,137.59,155888,3368,90,5936.65,1.53,43.147,2.672,2.161,2025-06,2025-06-23/2025-06-29
2025-06-29,Paid Search,479.85,22821,892,43,2942.01,11.16,6.131,4.821,3.909,2025-06,2025-06-23/2025-06-29
2025-06-29,Email,64.86,49080,2459,162,10395.2,0.4,160.271,6.588,5.01,2025-06,2025-06-23/2025-06-29
2025-06-30,Paid Social,3327.5,417966,5603,116,8359.86,28.69,2.512,2.07,1.341,2025-06,2025-06-30/2025-07-06
2025-06-30,SEO,185.0,196962,4566,143,10091.8,1.29,54.55,3.132,2.318,2025-06,2025-06-30/2025-07-06
2025-06-30,Email,111.12,90826,4549,302,19421.69,0.37,174.781,6.639,5.008,2025-06,2025-06-30/2025-07-06
2025-06-30,Paid Search,673.05,34967,1308,54,4084.06,12.46,6.068,4.128,3.741,2025-06,2025-06-30/2025-07-06
2025-07-01,Paid Search,794.2,38079,1383,62,4588.3,12.81,5.777,4.483,3.632,2025-07,2025-06-30/2025-07-06
2025-07-01,SEO,186.73,201357,3764,126,9588.06,1.48,51.347,3.348,1.869,2025-07,2025-06-30/2025-07-06
2025-07-01,Email,113.23,97690,4989,365,22365.07,0.31,197.519,7.316,5.107,2025-07,2025-06-30/2025-07-06
2025-07-01,Paid Social,3357.7,374600,5140,112,7129.1,29.98,2.123,2.179,1.372,2025-07,2025-06-30/2025-07-06
2025-07-02,SEO,228.27,272902,5771,199,15241.14,1.15,66.768,3.448,2.115,2025-07,2025-06-30/2025-07-06
2025-07-02,Paid Social,3857.67,427615,5476,108,6685.52,35.72,1.733,1.972,1.281,2025-07,2025-06-30/2025-07-06
2025-07-02,Email,102.21,85856,4366,277,17656.07,0.37,172.743,6.344,5.085,2025-07,2025-06-30/2025-07-06
2025-07-02,Paid Search,703.64,32851,1189,51,4055.38,13.8,5.763,4.289,3.619,2025-07,2025-06-30/2025-07-06
2025-07-03,Email,101.92,87532,3442,232,13694.62,0.44,134.366,6.74,3.932,2025-07,2025-06-30/2025-07-06
2025-07-03,Paid Search,786.51,36524,1131,47,3395.64,16.73,4.317,4.156,3.097,2025-07,2025-06-30/2025-07-06
2025-07-03,Paid Social,2934.5,334827,3574,75,5058.47,39.13,1.724,2.098,1.067,2025-07,2025-06-30/2025-07-06
2025-07-03,SEO,207.13,219508,4567,141,9232.25,1.47,44.572,3.087,2.081,2025-07,2025-06-30/2025-07-06
2025-07-04,Email,91.11,70040,3469,197,11762.49,0.46,129.102,5.679,4.953,2025-07,2025-06-30/2025-07-06
2025-07-04,Paid Social,3888.17,439929,6061,120,7476.79,32.4,1.923,1.98,1.378,2025-07,2025-06-30/2025-07-06
2025-07-04,SEO,223.57,251176,5356,188,12770.89,1.19,57.123,3.51,2.132,2025-07,2025-06-30/2025-07-06
2025-07-04,Paid Search,660.11,30455,1061,49,3354.6,13.47,5.082,4.618,3.484,2025-07,2025-06-30/2025-07-06
2025-07-05,SEO,132.54,154228,3028,100,6368.03,1.33,48.046,3.303,1.963,2025-07,2025-06-30/2025-07-06
2025-07-05,Paid Search,492.48,21396,675,34,2354.86,14.48,4.782,5.037,3.155,2025-07,2025-06-30/2025-07-06
2025-07-05,Paid Social,2507.48,317873,4383,98,6695.01,25.59,2.67,2.236,1.379,2025-07,2025-06-30/2025-07-06
2025-07-05,Email,71.75,54544,2402,158,9881.47,0.45,137.721,6.578,4.404,2025-07,2025-06-30/2025-07-06
2025-07-06,Email,66.12,58467,2946,189,10699.53,0.35,161.82,6.415,5.039,2025-07,2025-06-30/2025-07-06
2025-07-06,SEO,173.8,195427,3894,138,9872.8,1.26,56.806,3.544,1.993,2025-07,2025-06-30/2025-07-06
2025-07-06,Paid Social,2514.79,268117,3110,83,5728.82,30.3,2.278,2.669,1.16,2025-07,2025-06-30/2025-07-06
2025-07-06,Paid Search,542.95,23899,788,32,2533.55,16.97,4.666,4.061,3.297,2025-07,2025-06-30/2025-07-06
2025-07-07,Paid Search,770.45,33131,1179,52,3989.04,14.82,5.178,4.411,3.559,2025-07,2025-07-07/2025-07-13
2025-07-07,Paid Social,3563.11,435601,4814,107,7726.93,33.3,2.169,2.223,1.105,2025-07,2025-07-07/2025-07-13
2025-07-07,Email,93.63,84106,3843,277,16334.3,0.34,174.456,7.208,4.569,2025-07,2025-07-07/2025-07-13
2025-07-07,SEO,202.97,224600,4461,153,10747.88,1.33,52.953,3.43,1.986,2025-07,2025-07-07/2025-07-13
2025-07-08,Paid Social,3122.57,396004,4907,111,6865.37,28.13,2.199,2.262,1.239,2025-07,2025-07-07/2025-07-13
2025-07-08,SEO,177.04,211770,4132,109,7613.08,1.62,43.002,2.638,1.951,2025-07,2025-07-07/2025-07-13
2025-07-08,Email,102.83,84891,3688,229,14767.27,0.45,143.609,6.209,4.344,2025-07,2025-07-07/2025-07-13
2025-07-08,Paid Search,688.14,29975,1091,49,3960.3,14.04,5.755,4.491,3.64,2025-07,2025-07-07/2025-07-13
2025-07-09,Paid Search,690.33,32853,1226,48,3772.02,14.38,5.464,3.915,3.732,2025-07,2025-07-07/2025-07-13
2025-07-09,SEO,184.98,197577,3611,126,9357.34,1.47,50.586,3.489,1.828,2025-07,2025-07-07/2025-07-13
2025-07-09,Email,93.97,82508,4257,265,16878.26,0.35,179.613,6.225,5.159,2025-07,2025-07-07/2025-07-13
2025-07-09,Paid Social,3069.26,372479,5103,130,8037.61,23.61,2.619,2.548,1.37,2025-07,2025-07-07/2025-07-13
2025-07-10,Paid Search,834.41,35397,1396,68,5177.22,12.27,6.205,4.871,3.944,2025-07,2025-07-07/2025-07-13
2025-07-10,SEO,238.0,264076,5334,178,12108.12,1.34,50.874,3.337,2.02,2025-07,2025-07-07/2025-07-13
2025-07-10,Email,104.91,94599,3904,230,14853.3,0.46,141.581,5.891,4.127,2025-07,2025-07-07/2025-07-13
2025-07-10,Paid Social,3337.1,382778,4724,113,7326.83,29.53,2.196,2.392,1.234,2025-07,2025-07-07/2025-07-13
2025-07-11,SEO,184.71,224214,4837,158,10758.59,1.17,58.246,3.266,2.157,2025-07,2025-07-07/2025-07-13
2025-07-11,Email,113.1,89441,3628,253,16459.44,0.45,145.53,6.974,4.056,2025-07,2025-07-07/2025-07-13
2025-07-11,Paid Social,3798.0,433980,4450,90,6236.05,42.2,1.642,2.022,1.025,2025-07,2025-07-07/2025-07-13
2025-07-11,Paid Search,777.1,37015,1315,56,4189.34,13.88,5.391,4.259,3.553,2025-07,2025-07-07/2025-07-13
2025-07-12,Email,86.53,77536,3268,239,14227.2,0.36,164.419,7.313,4.215,2025-07,2025-07-07/2025-07-13
2025-07-12,Paid Search,573.8,28183,984,39,3088.62,14.71,5.383,3.963,3.491,2025-07,2025-07-07/2025-07-13
2025-07-12,Paid Social,2253.9,261498,2954,86,6408.43,26.21,2.843,2.911,1.13,2025-07,2025-07-07/2025-07-13
2025-07-12,SEO,161.23,184683,3668,101,7165.21,1.6,44.441,2.754,1.986,2025-07,2025-07-07/2025-07-13
2025-07-13,Paid Social,2437.41,304811,3986,116,8430.32,21.01,3.459,2.91,1.308,2025-07,2025-07-07/2025-07-13
2025-07-13,Email,73.98,57492,2228,136,7811.37,0.54,105.588,6.104,3.875,2025-07,2025-07-07/2025-07-13
2025-07-13,SEO,179.03,195241,4201,132,9980.63,1.36,55.748,3.142,2.152,2025-07,2025-07-07/2025-07-13
2025-07-13,Paid Search,622.42,29872,940,46,3119.82,13.53,5.012,4.894,3.147,2025-07,2025-07-07/2025-07-13
2025-07-14,Email,86.06,64868,2487,142,9281.87,0.61,107.853,5.71,3.834,2025-07,2025-07-14/2025-07-20
2025-07-14,Paid Social,3171.73,395593,5193,113,8138.31,28.07,2.566,2.176,1.313,2025-07,2025-07-14/2025-07-20
2025-07-14,SEO,212.96,227607,4656,141,9916.64,1.51,46.566,3.028,2.046,2025-07,2025-07-14/2025-07-20
2025-07-14,Paid Search,820.95,36987,1150,48,3632.71,17.1,4.425,4.174,3.109,2025-07,2025-07-14/2025-07-20
2025-07-15,Paid Search,748.9,32821,1255,62,4278.04,12.08,5.712,4.94,3.824,2025-07,2025-07-14/2025-07-20
2025-07-15,Paid Social,3153.69,335601,4034,84,6239.42,37.54,1.978,2.082,1.202,2025-07,2025-07-14/2025-07-20
2025-07-15,Email,107.26,94671,3708,223,13762.04,0.48,128.305,6.014,3.917,2025-07,2025-07-14/2025-07-20
2025-07-15,SEO,220.74,235516,5062,162,11130.0,1.36,50.421,3.2,2.149,2025-07,2025-07-14/2025-07-20
2025-07-16,SEO,225.75,255474,4606,160,11175.26,1.41,49.503,3.474,1.803,2025-07,2025-07-14/2025-07-20
2025-07-16,Email,109.78,98313,4575,295,17259.29,0.37,157.217,6.448,4.654,2025-07,2025-07-14/2025-07-20
2025-07-16,Paid Search,772.52,35706,1130,44,3425.52,17.56,4.434,3.894,3.165,2025-07,2025-07-14/2025-07-20
2025-07-16,Paid Social,3526.35,381590,5162,118,7889.15,29.88,2.237,2.286,1.353,2025-07,2025-07-14/2025-07-20
2025-07-17,SEO,207.4,239822,4886,146,10717.54,1.42,51.676,2.988,2.037,2025-07,2025-07-14/2025-07-20
2025-07-17,Email,98.67,75614,3353,247,15812.01,0.4,160.251,7.367,4.434,2025-07,2025-07-14/2025-07-20
2025-07-17,Paid Search,651.77,32157,1229,62,4232.8,10.51,6.494,5.045,3.822,2025-07,2025-07-14/2025-07-20
2025-07-17,Paid Social,3363.29,370405,3902,71,5211.15,47.37,1.549,1.82,1.053,2025-07,2025-07-14/2025-07-20
2025-07-18,Paid Social,3969.3,441243,4896,81,6002.22,49.0,1.512,1.654,1.11,2025-07,2025-07-14/2025-07-20
2025-07-18,SEO,232.47,283558,6230,207,13697.49,1.12,58.922,3.323,2.197,2025-07,2025-07-14/2025-07-20
2025-07-18,Paid Search,801.56,36807,1384,65,4758.55,12.33,5.937,4.697,3.76,2025-07,2025-07-14/2025-07-20
2025-07-18,Email,87.58,69004,3188,192,11476.25,0.46,131.037,6.023,4.62,2025-07,2025-07-14/2025-07-20
2025-07-19,Paid Social,2835.95,306565,3860,99,7299.54,28.65,2.574,2.565,1.259,2025-07,2025-07-14/2025-07-20
2025-07-19,SEO,178.29,210049,4466,145,10358.26,1.23,58.098,3.247,2.126,2025-07,2025-07-14/2025-07-20
2025-07-19,Paid Search,612.7,29309,1177,45,3422.55,13.62,5.586,3.823,4.016,2025-07,2025-07-14/2025-07-20
2025-07-19,Email,83.64,64292,2460,160,9153.54,0.52,109.44,6.504,3.826,2025-07,2025-07-14/2025-07-20
2025-07-20,Paid Social,2630.98,326400,3843,103,7636.77,25.54,2.903,2.68,1.177,2025-07,2025-07-14/2025-07-20
2025-07-20,SEO,174.21,174907,3763,115,7290.04,1.51,41.846,3.056,2.151,2025-07,2025-07-14/2025-07-20
2025-07-20,Email,85.3,72093,3256,225,14590.07,0.38,171.044,6.91,4.516,2025-07,2025-07-14/2025-07-20
2025-07-20,Paid Search,577.01,25389,990,46,3547.46,12.54,6.148,4.646,3.899,2025-07,2025-07-14/2025-07-20
2025-07-21,Email,109.86,98833,5004,352,22807.42,0.31,207.604,7.034,5.063,2025-07,2025-07-21/2025-07-27
2025-07-21,SEO,184.42,196862,3704,102,6558.04,1.81,35.56,2.754,1.882,2025-07,2025-07-21/2025-07-27
2025-07-21,Paid Search,707.71,29929,998,50,3793.07,14.15,5.36,5.01,3.335,2025-07,2025-07-21/2025-07-27
2025-07-21,Paid Social,3351.26,367796,4298,78,4891.27,42.96,1.46,1.815,1.169,2025-07,2025-07-21/2025-07-27
2025-07-22,Paid Social,3402.63,423036,4449,83,5387.99,41.0,1.583,1.866,1.052,2025-07,2025-07-21/2025-07-27
2025-07-22,Paid Search,771.73,37158,1353,56,4520.27,13.78,5.857,4.139,3.641,2025-07,2025-07-21/2025-07-27
2025-07-22,Email,108.32,81796,4037,279,16970.72,0.39,156.672,6.911,4.935,2025-07,2025-07-21/2025-07-27
2025-07-22,SEO,187.08,207800,4075,127,8504.13,1.47,45.457,3.117,1.961,2025-07,2025-07-21/2025-07-27
2025-07-23,Paid Search,634.75,26874,934,40,3162.55,15.87,4.982,4.283,3.475,2025-07,2025-07-21/2025-07-27
2025-07-23,Paid Social,3183.81,374590,4442,102,6934.37,31.21,2.178,2.296,1.186,2025-07,2025-07-21/2025-07-27
2025-07-23,SEO,203.05,231636,4663,154,10232.7,1.32,50.395,3.303,2.013,2025-07,2025-07-21/2025-07-27
2025-07-23,Email,112.81,96308,4936,305,19803.07,0.37,175.544,6.179,5.125,2025-07,2025-07-21/2025-07-27
2025-07-24,Email,93.76,80549,3844,228,14360.57,0.41,153.163,5.931,4.772,2025-07,2025-07-21/2025-07-27
2025-07-24,Paid Search,764.12,32043,1244,55,3958.66,13.89,5.181,4.421,3.882,2025-07,2025-07-21/2025-07-27
2025-07-24,SEO,183.78,204907,4888,159,10071.86,1.16,54.804,3.253,2.385,2025-07,2025-07-21/2025-07-27
2025-07-24,Paid Social,3725.99,472364,6137,134,8448.19,27.81,2.267,2.183,1.299,2025-07,2025-07-21/2025-07-27
2025-07-25,SEO,185.05,209766,3802,116,8612.99,1.6,46.544,3.051,1.812,2025-07,2025-07-21/2025-07-27
2025-07-25,Email,115.82,93815,4738,330,19267.98,0.35,166.361,6.965,5.05,2025-07,2025-07-21/2025-07-27
2025-07-25,Paid Search,654.56,32101,1037,51,3437.03,12.83,5.251,4.918,3.23,2025-07,2025-07-21/2025-07-27
2025-07-25,Paid Social,3847.3,434722,5086,94,6220.62,40.93,1.617,1.848,1.17,2025-07,2025-07-21/2025-07-27
2025-07-26,Paid Social,2745.91,309871,3666,100,7407.04,27.46,2.697,2.728,1.183,2025-07,2025-07-21/2025-07-27
2025-07-26,Paid Search,510.91,22674,736,29,2188.74,17.62,4.284,3.94,3.246,2025-07,2025-07-21/2025-07-27
2025-07-26,SEO,138.88,154071,3048,81,5759.44,1.71,41.471,2.657,1.978,2025-07,2025-07-21/2025-07-27
2025-07-26,Email,80.19,68080,2914,195,12692.6,0.41,158.282,6.692,4.28,2025-07,2025-07-21/2025-07-27
2025-07-27,Paid Search,576.56,28706,928,42,3154.13,13.73,5.471,4.526,3.233,2025-07,2025-07-21/2025-07-27
2025-07-27,Paid Social,2956.69,381956,4812,96,5928.59,30.8,2.005,1.995,1.26,2025-07,2025-07-21/2025-07-27
2025-07-27,Email,70.63,55676,2448,144,7947.74,0.49,112.526,5.882,4.397,2025-07,2025-07-21/2025-07-27
2025-07-27,SEO,152.53,152590,2802,93,6084.82,1.64,39.893,3.319,1.836,2025-07,2025-07-21/2025-07-27
2025-07-28,Paid Search,826.97,38336,1466,62,4164.28,13.34,5.036,4.229,3.824,2025-07,2025-07-28/2025-08-03
2025-07-28,Paid Social,3987.65,513233,6481,102,7149.24,39.09,1.793,1.574,1.263,2025-07,2025-07-28/2025-08-03
2025-07-28,Email,115.87,90975,4603,265,16846.22,0.44,145.389,5.757,5.06,2025-07,2025-07-28/2025-08-03
2025-07-28,SEO,191.96,208512,4200,133,10186.15,1.44,53.064,3.167,2.014,2025-07,2025-07-28/2025-08-03
2025-07-29,Paid Social,3308.77,355614,4756,116,7423.82,28.52,2.244,2.439,1.337,2025-07,2025-07-28/2025-08-03
2025-07-29,SEO,214.64,247674,4809,130,9453.5,1.65,44.044,2.703,1.942,2025-07,2025-07-28/2025-08-03
2025-07-29,Email,113.09,90213,4139,255,14966.5,0.44,132.341,6.161,4.588,2025-07,2025-07-28/2025-08-03
2025-07-29,Paid Search,838.27,38168,1228,63,4306.18,13.31,5.137,5.13,3.217,2025-07,2025-07-28/2025-08-03
2025-07-30,Paid Search,646.17,31981,1030,47,3298.04,13.75,5.104,4.563,3.221,2025-07,2025-07-28/2025-08-03
2025-07-30,Email,102.24,93616,4041,295,18004.61,0.35,176.101,7.3,4.317,2025-07,2025-07-28/2025-08-03
2025-07-30,SEO,189.33,223294,5361,169,11722.01,1.12,61.913,3.152,2.401,2025-07,2025-07-28/2025-08-03
2025-07-30,Paid Social,3713.24,426127,5054,97,6048.82,38.28,1.629,1.919,1.186,2025-07,2025-07-28/2025-08-03
2025-07-31,Paid Search,837.38,39103,1197,60,4657.78,13.96,5.562,5.013,3.061,2025-07,2025-07-28/2025-08-03
2025-07-31,Paid Social,3817.77,436975,5443,107,6690.2,35.68,1.752,1.966,1.246,2025-07,2025-07-28/2025-08-03
2025-07-31,SEO,196.64,214796,4365,152,9584.65,1.29,48.742,3.482,2.032,2025-07,2025-07-28/2025-08-03
2025-07-31,Email,102.52,82840,3690,263,17328.55,0.39,169.026,7.127,4.454,2025-07,2025-07-28/2025-08-03
2025-08-01,SEO,191.06,215164,5105,142,9303.57,1.35,48.694,2.782,2.373,2025-08,2025-07-28/2025-08-03
2025-08-01,Paid Social,3044.76,384667,4173,88,5482.99,34.6,1.801,2.109,1.085,2025-08,2025-07-28/2025-08-03
2025-08-01,Email,88.45,73427,3322,201,11696.62,0.44,132.24,6.051,4.524,2025-08,2025-07-28/2025-08-03
2025-08-01,Paid Search,674.46,28715,896,34,2334.63,19.84,3.461,3.795,3.12,2025-08,2025-07-28/2025-08-03
2025-08-02,Paid Search,594.59,26750,849,42,3413.63,14.16,5.741,4.947,3.174,2025-08,2025-07-28/2025-08-03
2025-08-02,SEO,158.61,188560,3681,110,6997.34,1.44,44.117,2.988,1.952,2025-08,2025-07-28/2025-08-03
2025-08-02,Email,69.07,55802,2224,145,8680.78,0.48,125.681,6.52,3.986,2025-08,2025-07-28/2025-08-03
2025-08-02,Paid Social,2331.85,271929,3472,89,6202.39,26.2,2.66,2.563,1.277,2025-08,2025-07-28/2025-08-03
2025-08-03,SEO,174.45,175323,3904,122,8489.93,1.43,48.667,3.125,2.227,2025-08,2025-07-28/2025-08-03
2025-08-03,Paid Social,2929.24,346560,4579,121,7859.79,24.21,2.683,2.642,1.321,2025-08,2025-07-28/2025-08-03
2025-08-03,Email,84.04,66571,2927,172,10100.0,0.49,120.181,5.876,4.397,2025-08,2025-07-28/2025-08-03
2025-08-03,Paid Search,487.81,22555,706,32,2329.89,15.24,4.776,4.533,3.13,2025-08,2025-07-28/2025-08-03
2025-08-04,Paid Search,762.54,37010,1303,60,4452.33,12.71,5.839,4.605,3.521,2025-08,2025-08-04/2025-08-10
2025-08-04,Email,111.04,95222,4559,337,20063.83,0.33,180.69,7.392,4.788,2025-08,2025-08-04/2025-08-10
2025-08-04,Paid Social,3339.52,378249,4633,107,6939.4,31.21,2.078,2.31,1.225,2025-08,2025-08-04/2025-08-10
2025-08-04,SEO,219.59,258610,5254,165,12631.63,1.33,57.524,3.14,2.032,2025-08,2025-08-04/2025-08-10
2025-08-05,Paid Search,640.68,28202,861,34,2298.73,18.84,3.588,3.949,3.053,2025-08,2025-08-04/2025-08-10
2025-08-05,SEO,219.59,267229,5145,181,12314.91,1.21,56.081,3.518,1.925,2025-08,2025-08-04/2025-08-10
2025-08-05,Email,109.25,98172,4619,333,20953.45,0.33,191.794,7.209,4.705,2025-08,2025-08-04/2025-08-10
2025-08-05,Paid Social,3299.64,412719,4659,113,7594.4,29.2,2.302,2.425,1.129,2025-08,2025-08-04/2025-08-10
2025-08-06,Email,100.43,79101,3962,250,14422.53,0.4,143.608,6.31,5.009,2025-08,2025-08-04/2025-08-10
2025-08-06,Paid Search,767.46,37226,1450,61,4155.16,12.58,5.414,4.207,3.895,2025-08,2025-08-04/2025-08-10
2025-08-06,SEO,218.79,236263,4655,149,10326.26,1.47,47.197,3.201,1.97,2025-08,2025-08-04/2025-08-10
2025-08-06,Paid Social,3282.6,367747,3909,82,5508.09,40.03,1.678,2.098,1.063,2025-08,2025-08-04/2025-08-10
2025-08-07,Email,102.25,89778,4383,308,18082.13,0.33,176.842,7.027,4.882,2025-08,2025-08-04/2025-08-10
2025-08-07,Paid Social,3168.13,390255,4308,84,5231.96,37.72,1.651,1.95,1.104,2025-08,2025-08-04/2025-08-10
2025-08-07,SEO,213.81,252758,5978,205,14489.52,1.04,67.768,3.429,2.365,2025-08,2025-08-04/2025-08-10
2025-08-07,Paid Search,749.27,33735,1157,53,4106.17,14.14,5.48,4.581,3.43,2025-08,2025-08-04/2025-08-10
2025-08-08,SEO,194.71,200485,4629,141,10366.43,1.38,53.24,3.046,2.309,2025-08,2025-08-04/2025-08-10
2025-08-08,Paid Social,3327.53,409000,4607,95,6524.78,35.03,1.961,2.062,1.126,2025-08,2025-08-04/2025-08-10
2025-08-08,Paid Search,743.33,36593,1212,62,4951.47,11.99,6.661,5.116,3.312,2025-08,2025-08-04/2025-08-10
2025-08-08,Email,112.16,102247,4028,284,16248.67,0.39,144.87,7.051,3.939,2025-08,2025-08-04/2025-08-10
2025-08-09,Paid Search,494.37,21958,826,36,2714.08,13.73,5.49,4.358,3.762,2025-08,2025-08-04/2025-08-10
2025-08-09,Email,81.4,74420,3082,222,14268.44,0.37,175.288,7.203,4.141,2025-08,2025-08-04/2025-08-10
2025-08-09,Paid Social,2703.77,299404,3806,93,6833.43,29.07,2.527,2.444,1.271,2025-08,2025-08-04/2025-08-10
2025-08-09,SEO,177.26,200593,4177,120,7820.63,1.48,44.12,2.873,2.082,2025-08,2025-08-04/2025-08-10
2025-08-10,Paid Search,604.73,28869,1081,54,4025.01,11.2,6.656,4.995,3.745,2025-08,2025-08-04/2025-08-10
2025-08-10,Paid Social,3085.43,399256,4524,115,7787.96,26.83,2.524,2.542,1.133,2025-08,2025-08-04/2025-08-10
2025-08-10,Email,72.61,62797,2901,196,12010.36,0.37,165.409,6.756,4.62,2025-08,2025-08-04/2025-08-10
2025-08-10,SEO,144.11,153857,3311,96,6606.83,1.5,45.846,2.899,2.152,2025-08,2025-08-04/2025-08-10
2025-08-11,Paid Search,830.66,36246,1192,61,4277.12,13.62,5.149,5.117,3.289,2025-08,2025-08-11/2025-08-17
2025-08-11,SEO,186.77,219778,4502,141,9513.74,1.32,50.938,3.132,2.048,2025-08,2025-08-11/2025-08-17
2025-08-11,Paid Social,4141.19,472742,6436,123,7594.95,33.67,1.834,1.911,1.361,2025-08,2025-08-11/2025-08-17
2025-08-11,Email,105.65,91110,4666,302,18935.71,0.35,179.231,6.472,5.121,2025-08,2025-08-11/2025-08-17
2025-08-12,Paid Search,774.51,32801,1231,58,4112.94,13.35,5.31,4.712,3.753,2025-08,2025-08-11/2025-08-17
2025-08-12,Email,104.15,91648,4349,261,15976.25,0.4,153.397,6.001,4.745,2025-08,2025-08-11/2025-08-17
2025-08-12,Paid Social,3769.14,423900,4600,93,6428.9,40.53,1.706,2.022,1.085,2025-08,2025-08-11/2025-08-17
2025-08-12,SEO,228.58,233089,5016,160,10200.16,1.43,44.624,3.19,2.152,2025-08,2025-08-11/2025-08-17
2025-08-13,Paid Social,3652.55,387218,4344,88,5659.85,41.51,1.55,2.026,1.122,2025-08,2025-08-11/2025-08-17
2025-08-13,Paid Search,815.2,34196,1122,50,3367.04,16.3,4.13,4.456,3.281,2025-08,2025-08-11/2025-08-17
2025-08-13,SEO,207.86,239188,4543,143,9656.36,1.45,46.456,3.148,1.899,2025-08,2025-08-11/2025-08-17
2025-08-13,Email,102.65,86527,4181,241,15298.35,0.43,149.034,5.764,4.832,2025-08,2025-08-11/2025-08-17
2025-08-14,Paid Social,4152.38,486592,6471,111,7371.51,37.41,1.775,1.715,1.33,2025-08,2025-08-11/2025-08-17
2025-08-14,Paid Search,766.19,32277,1004,42,3289.44,18.24,4.293,4.183,3.111,2025-08,2025-08-11/2025-08-17
2025-08-14,SEO,232.36,235235,5047,162,12265.43,1.43,52.786,3.21,2.146,2025-08,2025-08-11/2025-08-17
2025-08-14,Email,87.91,79972,3107,194,11917.31,0.45,135.563,6.244,3.885,2025-08,2025-08-11/2025-08-17
2025-08-15,Paid Search,668.22,27792,910,42,2859.31,15.91,4.279,4.615,3.274,2025-08,2025-08-11/2025-08-17
2025-08-15,SEO,231.23,272721,5018,155,9783.99,1.49,42.313,3.089,1.84,2025-08,2025-08-11/2025-08-17
2025-08-15,Email,106.24,88444,4104,237,14482.98,0.45,136.323,5.775,4.64,2025-08,2025-08-11/2025-08-17
2025-08-15,Paid Social,3628.78,399316,4921,87,5425.51,41.71,1.495,1.768,1.232,2025-08,2025-08-11/2025-08-17
2025-08-16,SEO,135.51,159909,3440,97,6279.72,1.4,46.341,2.82,2.151,2025-08,2025-08-11/2025-08-17
2025-08-16,Paid Social,2386.85,282035,3809,102,7037.88,23.4,2.949,2.678,1.351,2025-08,2025-08-11/2025-08-17
2025-08-16,Email,72.03,65475,3079,187,10799.21,0.39,149.927,6.073,4.703,2025-08,2025-08-11/2025-08-17
2025-08-16,Paid Search,544.74,26202,1022,51,3979.82,10.68,7.306,4.99,3.9,2025-08,2025-08-11/2025-08-17
2025-08-17,SEO,142.05,168878,3500,116,8361.46,1.22,58.863,3.314,2.073,2025-08,2025-08-11/2025-08-17
2025-08-17,Paid Social,2946.42,317153,4041,96,5920.57,30.69,2.009,2.376,1.274,2025-08,2025-08-11/2025-08-17
2025-08-17,Paid Search,474.91,23635,756,30,2073.38,15.83,4.366,3.968,3.199,2025-08,2025-08-11/2025-08-17
2025-08-17,Email,64.99,54343,2624,160,9186.58,0.41,141.354,6.098,4.829,2025-08,2025-08-11/2025-08-17
2025-08-18,Paid Search,673.75,30592,928,43,3269.02,15.67,4.852,4.634,3.033,2025-08,2025-08-18/2025-08-24
2025-08-18,Paid Social,4137.47,452652,5340,90,6342.94,45.97,1.533,1.685,1.18,2025-08,2025-08-18/2025-08-24
2025-08-18,SEO,183.69,213230,3927,127,8432.37,1.45,45.905,3.234,1.842,2025-08,2025-08-18/2025-08-24
